players,endpoint,latency
0,GAME_LIST,1484
0,JOIN,730
0,STATE_GET,253
0,PLAY,820
0,PLAY,560
0,PLAY,697
0,PUSH_MESSAGE,1569502613386
0,PUSH_MESSAGE,1569502613388
0,PUSH_MESSAGE,1569502613393
0,PUSH_MESSAGE,1569502613394
0,PUSH_MESSAGE,1569502613396
0,PUSH_MESSAGE,1569502613399
0,PUSH_MESSAGE,1569502613759
0,PLAY,651
0,PUSH_MESSAGE,1569502614053
0,PUSH_MESSAGE,1569502614401
0,PLAY,678
0,PUSH_MESSAGE,1569502614709
0,PUSH_MESSAGE,1569502615071
0,PLAY,512
0,PUSH_MESSAGE,1569502615439
0,PUSH_MESSAGE,1569502615821
0,PLAY,642
0,PUSH_MESSAGE,1569502615891
0,PUSH_MESSAGE,1569502616105
0,PLAY,308
0,PUSH_MESSAGE,1569502616528
0,PLAY,382
0,PUSH_MESSAGE,1569502616863
0,PLAY,145
0,PUSH_MESSAGE,1569502617519
0,PLAY,373
0,PLAY,310
0,PUSH_MESSAGE,1569502617744
0,PLAY,235
0,PUSH_MESSAGE,1569502618055
0,PLAY,303
0,PUSH_MESSAGE,1569502618296
0,PLAY,258
0,PUSH_MESSAGE,1569502618594
0,PLAY,509
0,PUSH_MESSAGE,1569502618857
0,PLAY,222
0,PUSH_MESSAGE,1569502619491
0,PLAY,467
0,PUSH_MESSAGE,1569502619598
0,PLAY,361
0,PUSH_MESSAGE,1569502620073
0,PUSH_MESSAGE,1569502620116
0,PUSH_MESSAGE,1569502620409
0,PLAY,529
0,PUSH_MESSAGE,1569502620419
0,PUSH_MESSAGE,1569502620520
0,PLAY,300
0,PUSH_MESSAGE,1569502621661
0,PLAY,824
0,PUSH_MESSAGE,1569502621250
0,PLAY,399
0,PUSH_MESSAGE,1569502622073
0,PLAY,243
0,PUSH_MESSAGE,1569502622573
0,PLAY,429
