players,endpoint,latency
0,GAME_LIST,1060
0,JOIN,755
0,STATE_GET,249
0,PLAY,754
0,PLAY,501
0,PUSH_MESSAGE,1569502613130
0,PUSH_MESSAGE,1569502613133
0,PUSH_MESSAGE,1569502613134
0,PUSH_MESSAGE,1569502613136
0,PLAY,536
0,PUSH_MESSAGE,1569502613200
0,PUSH_MESSAGE,1569502613558
0,PLAY,705
0,PUSH_MESSAGE,1569502613753
0,PUSH_MESSAGE,1569502614000
0,PLAY,588
0,PUSH_MESSAGE,1569502614455
0,PUSH_MESSAGE,1569502614789
0,PLAY,658
0,PUSH_MESSAGE,1569502615034
0,PUSH_MESSAGE,1569502615235
0,PLAY,236
0,PLAY,399
0,PUSH_MESSAGE,1569502615930
0,PUSH_MESSAGE,1569502616136
0,PLAY,420
0,PUSH_MESSAGE,1569502616324
0,PUSH_MESSAGE,1569502616420
0,PLAY,162
0,PUSH_MESSAGE,1569502617080
0,PLAY,744
0,PUSH_MESSAGE,1569502616929
0,PLAY,294
0,PLAY,306
0,PUSH_MESSAGE,1569502617949
0,PLAY,226
0,PUSH_MESSAGE,1569502618255
0,PLAY,470
0,PUSH_MESSAGE,1569502618482
0,PLAY,268
0,PUSH_MESSAGE,1569502618956
0,PUSH_MESSAGE,1569502619090
0,PLAY,489
0,PUSH_MESSAGE,1569502619221
0,PLAY,276
0,PUSH_MESSAGE,1569502619779
0,PUSH_MESSAGE,1569502620142
0,PLAY,485
0,PUSH_MESSAGE,1569502619988
0,PLAY,289
0,PUSH_MESSAGE,1569502620477
0,PUSH_MESSAGE,1569502620655
0,PLAY,284
0,PUSH_MESSAGE,1569502620765
0,PLAY,392
0,PLAY,521
0,PUSH_MESSAGE,1569502621438
0,PUSH_MESSAGE,1569502621552
0,PLAY,300
0,PLAY,309
0,PUSH_MESSAGE,1569502622264
0,PLAY,212
0,PUSH_MESSAGE,1569502622571
